/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/562.bmp;22;13;301.00773990857664
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/563.bmp;22;13;298.73595975210804
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/564.bmp;22;13;301.9373881460033
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/607.bmp;22;14;264.03899393241926
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/608.bmp;22;14;265.55584068146527
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/609.bmp;22;14;270.64929526483814
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1057.bmp;22;24;282.9949994027558
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1058.bmp;22;24;281.9859303744693
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1059.bmp;22;24;278.64492870617283
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1327.bmp;22;30;277.73735701359834
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1328.bmp;22;30;274.0397573569173
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1329.bmp;22;30;270.6088439519836
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1419.bmp;22;32;316.5156149815872
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1552.bmp;22;35;285.9353055995014
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1553.bmp;22;35;288.12780482625675
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1554.bmp;22;35;285.72620850767925
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1597.bmp;22;36;311.49997473057374
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1598.bmp;22;36;303.69983483271
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1599.bmp;22;36;298.0605880005523
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1687.bmp;22;38;305.0499750864181
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1688.bmp;22;38;317.0520106871615
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1689.bmp;22;38;314.6053345453045
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1732.bmp;22;39;329.61250445873753
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1777.bmp;22;40;263.51995639250055
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1778.bmp;22;40;275.55247173852024
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1779.bmp;22;40;274.1325962931373
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1822.bmp;22;41;233.29211528339684
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1823.bmp;22;41;254.5939986901717
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1824.bmp;22;41;246.4745158056773
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1912.bmp;22;43;221.4027900459003
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1913.bmp;22;43;212.7309516358501
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1914.bmp;22;43;209.2924141545089
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1957.bmp;22;44;272.0275074289853
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1958.bmp;22;44;272.2672092267347
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/1959.bmp;22;44;274.01340987298204
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2002.bmp;22;45;263.83763062096597
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2003.bmp;22;45;257.7738382630992
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2004.bmp;22;45;261.68429173045865
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2092.bmp;22;47;264.8125658066267
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2093.bmp;22;47;265.11617645638484
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2094.bmp;22;47;269.91572587300055
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2137.bmp;22;48;262.80267829595925
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2138.bmp;22;48;258.5258366829733
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2139.bmp;22;48;253.73557203182938
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2182.bmp;22;49;302.519257012717
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2183.bmp;22;49;306.26491725490655
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2184.bmp;22;49;304.9309899791016
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2272.bmp;22;51;277.22492756140235
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2273.bmp;22;51;301.6843268906318
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2274.bmp;22;51;294.60908182186193
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2407.bmp;22;54;324.12106443915593
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2408.bmp;22;54;312.1566953249923
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2409.bmp;22;54;311.94675983042634
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2542.bmp;22;57;312.14965746978766
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2543.bmp;22;57;313.4446525785568
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2544.bmp;22;57;313.4828823894935
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2632.bmp;22;59;303.55168084903124
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2633.bmp;22;59;308.2454959282964
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2634.bmp;22;59;311.3550020483992
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2723.bmp;22;61;347.041860709123
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2812.bmp;22;63;271.44477121255744
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2813.bmp;22;63;274.7985672038728
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2814.bmp;22;63;270.95455959018426
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2857.bmp;22;64;285.1890124127998
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2858.bmp;22;64;300.69769784424693
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2859.bmp;22;64;300.7601804933533
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2902.bmp;22;65;349.5829331727396
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2903.bmp;22;65;347.4367415772918
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2904.bmp;22;65;349.7186327730987
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2947.bmp;22;66;310.6743148726542
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2948.bmp;22;66;312.6797578204038
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2949.bmp;22;66;312.0655257658027
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2992.bmp;22;67;328.80580616744913
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2993.bmp;22;67;331.528403324161
/home/thomas/Thomas/git-thomas/PythonOpencv/python/opencv/face_recognition/test/2994.bmp;22;67;332.45379421506703
